"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NIF3L1",460.562486106677,-0.943865460761987,0.345061123534792,-2.73535729291398,0.00623125989113985,0.0339997929978428
"NIFK",658.052999663227,-1.1293779111011,0.333294893092986,-3.38852450039196,0.000702697508231007,0.00980255369325303
"NIFK-AS1",42.996766466055,0.326964928896782,0.42467617972451,0.769915866505359,0.441349801408296,0.587450173834321
"NIFKP4",10.4355950424253,-0.0834852944760971,0.503181600682766,-0.165914839419439,0.868223969186337,NA
"NIN",1496.33750433826,-0.775090791377036,0.306515379861463,-2.52871745531124,0.0114480144912132,0.0491957293874081
"NINJ1",455.400671952238,0.191793084030098,0.318268745862165,0.602613629279073,0.546765751375991,0.678118195642431
"NINL",188.1252541029,-0.105526945646611,0.337137390497929,-0.313008727660718,0.754274031385019,0.838620702024358
"NIP7",775.738240873242,-0.804656524484014,0.308365167599578,-2.60942742251903,0.00906938823383273,0.0427466270601626
"NIPA1",875.132685556029,-0.95703885654535,0.320640612419524,-2.98477117207214,0.00283790534205211,0.0210192109949794
"NIPA2",932.567058473095,-1.2476335107762,0.306274929817462,-4.07357373820894,4.6297184031869e-05,0.00229853596121818
"NIPAL1",172.951115714979,-0.961572474077228,0.344632663881744,-2.790137369008,0.00526856826926349,0.0305014851971918
"NIPAL2",183.769515906019,-0.940677759411522,0.377584101505884,-2.49130658748582,0.0127274241382784,0.0525016911443933
"NIPAL3",279.557348300447,-0.837418058771698,0.342159556410866,-2.44744898419884,0.014387149112426,0.0569174641747691
"NIPBL",607.251170300462,-0.0533727298233272,0.322938719006511,-0.165272005746239,0.868729891970659,0.916011115403562
"NIPSNAP1",1008.29516890724,-0.832881019058979,0.323140865996695,-2.57745493282022,0.00995308594881661,0.0452303827752113
"NIPSNAP3A",109.720389228223,-0.972894498885276,0.364399143857685,-2.6698594529773,0.00758830026934142,0.038593471592955
"NISCH",722.539564666971,-0.0794872773607983,0.317405837939178,-0.250427899741497,0.802256455968727,0.872419588103076
"NIT1",480.22900800369,-0.580074642208653,0.412779191531668,-1.40529041702954,0.159934936799523,0.293097578730165
"NIT2",631.845832481248,-0.676248583395322,0.307008492939933,-2.20270317905385,0.0276156760601519,0.0882469303578605
"NKAIN1",20.5738494619839,-0.526998536341875,0.475987036275151,-1.10716993568967,0.268220463253103,NA
"NKAP",297.574776220949,-0.431098518074153,0.345317022074206,-1.24841374886383,0.211879576584026,0.355287397896431
"NKAPP1",16.0291065935242,-0.0996407337235344,0.495700432726271,-0.20100997930449,0.840690770971778,NA
"NKD1",107.89316260416,-0.134621012265359,0.373238218070196,-0.360683889665447,0.718335769357838,0.811128459782777
"NKD2",75.5043639470477,0.194589224819754,0.398951458519765,0.48775163159383,0.6257257753296,0.740440240147002
"NKIRAS1",218.513728937285,-0.629190909504889,0.340579121268723,-1.84741480088689,0.0646870457069002,0.156950039280516
"NKIRAS2",368.440749774543,-0.325374904128875,0.322330981567428,-1.00944346878058,0.312762000309241,0.464720497648718
"NKPD1",26.7062632014296,0.843127554254482,0.487214414965278,1.73050617624803,0.0835398787118928,NA
"NKRF",169.528944472338,-0.307061269378893,0.340999330009194,-0.900474699966753,0.367867683340458,0.519452371028548
"NKTR",1371.66937362576,-0.447516270566628,0.319491855877477,-1.40071260764233,0.161300031023915,0.294539882688187
"NKX1-2",63.879802747032,-0.605446478941741,0.42485710934175,-1.4250590742845,0.154140125517396,0.285826592437847
"NKX2-8",43.3468301423789,-0.00649187573055691,0.420822638159598,-0.0154266314163803,0.987691817155132,0.991485569529562
"NKX3-1",82.0719323600411,0.608211607426093,0.39268787019863,1.54884235950157,0.121419619933066,0.242460572721478
"NKX3-2",29.3422262932729,-0.0987715171017964,0.478586209514203,-0.206381870472315,0.836492631269012,NA
"NKX6-1",38.7004452932201,0.559540281137248,0.429988064123844,1.30129258884751,0.193158323040542,0.333142826243392
"NLE1",792.356766158046,-0.35540244895576,0.306568913274468,-1.15929056589496,0.246337765932289,0.395110983792898
"NLGN2",251.656418247189,1.90014677034739,0.344755550248976,5.51157702602652,3.55632731127677e-08,9.07890647641491e-06
"NLGN3",11.8982781014947,0.363808047235178,0.501410914284482,0.725568664085295,0.468103236993995,NA
"NLK",231.974583303649,-0.516121686380781,0.336195435459386,-1.53518350323686,0.12473875935533,0.24700859011974
"NLN",899.724132598452,-0.995407128422857,0.32940255610811,-3.02185611485105,0.0025122993512635,0.0195355197834384
"NLRC3",42.4980276175241,-0.710466031380749,0.445732387015416,-1.59392956867677,0.110951810827831,0.228358870051624
"NLRC5",118.173627372049,0.0366937945796096,0.384377907313402,0.0954628085575463,0.923947229780185,0.951896046269457
"NLRP1",113.648441681411,0.0604053767302478,0.405157958760872,0.149090929658621,0.881481882983156,0.924845287333363
"NLRP11",11.8108683088826,-1.11913689222758,0.503045571281536,-2.22472268143921,0.0260998606661593,NA
"NLRP12",20.9516414369678,-0.415811809905964,0.476812929492555,-0.872064879508383,0.383172984333941,NA
"NLRP14",18.8738532849327,0.0850172055696311,0.480030529293536,0.177107913729469,0.859423625936115,NA
"NLRP2",849.541126751704,-0.650615092178504,0.35750681102187,-1.81986768397177,0.0687791572692269,0.163928138468215
"NLRX1",385.470482663103,-0.33710751521698,0.315916903777776,-1.06707653558833,0.285937276556049,0.43742835546252
"NMB",116.348392741607,-0.26113119239703,0.385545061933066,-0.677303947527578,0.498213126804714,0.637310688428845
"NMD3",874.984188282513,-0.975106108599579,0.330545279107729,-2.94999254332651,0.00317781598956176,0.0223968693243412
"NME1",1885.901257978,-0.764398275387181,0.33302828959424,-2.2952953225641,0.0217162054960523,0.0753323487347348
"NME1-NME2",552.796481556794,-0.235450727237503,0.305953903016542,-0.769562750846075,0.441559307956149,0.587491791967422
"NME3",814.58038191855,-0.206274932269673,0.331117940812927,-0.622965133702053,0.533307434181555,0.666510970923356
"NME4",307.097746763177,-0.328872823426402,0.365704026608892,-0.899286853568391,0.368499887972888,0.52005836074287
"NME5",32.8027914917437,-0.410888325778214,0.458309427366549,-0.896530381535425,0.369969561456935,NA
"NME6",233.911289269925,-0.47440086383609,0.347724622279855,-1.36430046490721,0.172473019650722,0.30821790254635
"NME7",172.721897893114,-0.605943532365672,0.373340904504648,-1.62303011819625,0.104582966666284,0.219052906628792
"NME9",16.2061999276213,-0.0195663499792056,0.494128405406425,-0.0395977032793977,0.968413858522115,NA
"NMI",65.8069992505489,-0.405534463135593,0.394678927983613,-1.02750472442864,0.304182861956302,0.455758246193098
"NMNAT1",299.357636887356,-0.559660410015043,0.360828605397954,-1.55104224455209,0.120891560548295,0.241727242080628
"NMNAT3",54.7166698531965,-0.522405923574138,0.419455576416053,-1.24543802239494,0.212970784181248,0.35660353847085
"NMRAL1",657.451000177927,-0.427201973437308,0.340405569436672,-1.25497938868707,0.209486242332783,0.352520475599687
"NMRK1",73.4383081703403,0.667660993043258,0.40035823568616,1.66765894524182,0.0953834496657138,0.206087473666126
"NMT1",1849.91083590011,-0.655835837987492,0.306403857778883,-2.14042944087465,0.0323200773770662,0.0977964978942988
"NMT2",375.374778229729,-0.404614398581533,0.313763801300793,-1.2895509198451,0.197206625914975,0.337581107541364
"NMU",405.530408100003,-0.719657854386579,0.363514549110366,-1.97972228662596,0.047734742883549,0.127552413330953
"NNAT",12.5387597994069,0.0819984543187121,0.500538276653821,0.1638205470856,0.869872415967135,NA
"NNT",25.7751667210689,0.517937325579897,0.472167125373496,1.09693643997387,0.272669177863222,NA
"NNT-AS1",52.7269958039893,0.177693174545426,0.412295466632282,0.430985031188584,0.666479254554911,0.771833363522354
"NOA1",838.405655900513,-0.317368594340237,0.301268410735064,-1.0534413268417,0.292138771817847,0.443209230174074
"NOB1",376.340846762166,0.103660732014838,0.312244583914884,0.331985684796042,0.739900068461692,0.827597194228354
"NOC2L",3751.80137818605,-0.6842927097897,0.317322082318694,-2.15646104673689,0.0310476822832038,0.0953697815588168
"NOC3L",947.106076132215,-1.1318545755865,0.300175184389707,-3.77064672380462,0.000162825036884846,0.0045527017955182
"NOC4L",257.32725495376,-0.237664526040048,0.372275753770181,-0.638409898128276,0.523206889370272,0.658883609526571
"NOD1",137.539727022109,-0.246764016983103,0.353355060697163,-0.698345784255197,0.484960973074082,0.625734027323596
"NOD2",78.1046263320519,0.27607205631582,0.390648650414546,0.706701676872196,0.479751887271779,0.620450683538922
"NOG",11.7570278411226,0.337103132382231,0.502848673230564,0.670386838681514,0.502611222442306,NA
"NOL10",576.10605501346,-0.871199000506972,0.325345116076859,-2.67776879829099,0.00741143575619672,0.0380691427137448
"NOL11",1715.62597885961,-1.14632291246995,0.31061196504603,-3.6905304414145,0.000223786904539924,0.00537676378900238
"NOL12",57.8045568594597,0.257062794885396,0.404553625389913,0.635423288167635,0.525152383517154,0.660424376246752
"NOL3",354.384725168735,-0.278159267770513,0.325532701001792,-0.854474118620059,0.392842343754299,0.543569859980287
"NOL4L",72.4150587031117,-0.0509233081166851,0.382708253732038,-0.133060386391197,0.894145623583608,0.933737980560359
"NOL6",801.207006685917,-0.235501540089242,0.309544411875994,-0.760800489538753,0.446776241977779,0.591912319800297
"NOL7",782.330678921864,-0.49476459118377,0.309008183628241,-1.60113750184366,0.109346467640917,0.22598315944024
"NOL8",433.897850379071,-0.44870134086322,0.310830564922442,-1.44355604467398,0.148863896786506,0.279646627878538
"NOL9",1397.53642162563,-0.918667864413265,0.30513399325294,-3.01070311642314,0.00260643557441305,0.0199165546298977
"NOLC1",3200.88406907165,-0.403676424862033,0.306475513564634,-1.31715718546924,0.187785941865572,0.326959452281511
"NOM1",794.428669226465,-0.551171384925897,0.300261091730108,-1.83564038134292,0.0664108607257618,0.159860429032727
"NOMO1",285.576980124195,-0.558380068537865,0.340280549686609,-1.64094030367625,0.100809807647069,0.213313019948508
"NOMO2",106.980940011323,-0.597114310841744,0.36560192027733,-1.63323625430851,0.102419317781033,0.215827181751508
"NOMO3",67.5058800676271,-0.870347198542796,0.40127069730833,-2.16897771100897,0.0300843761338725,0.0936007096137929
"NONO",4922.76295809581,-0.759555296362813,0.303750268782909,-2.50059135554434,0.0123986150540279,0.0516011258959641
"NONOP2",19.3074559444416,0.704169737621981,0.48217875751731,1.46039145574907,0.144182519683817,NA
"NOP10",850.085347586344,-0.798359111906984,0.302067676517348,-2.64298094093207,0.00821796610323152,0.0403989535193792
"NOP14",1054.87545229589,-0.554157114031837,0.302767348512938,-1.83030672479585,0.0672040863766789,0.16113378208945
"NOP14-AS1",482.794796774218,0.523682380418514,0.309323017738989,1.69299518751109,0.0904563832459399,0.198659654235552
"NOP16",325.774054180533,-0.143385435597185,0.334942765316515,-0.428089364646192,0.668586059559225,0.773422979284031
"NOP2",1509.22231428388,-0.379227434740845,0.298532800545099,-1.27030408065179,0.203976335200515,0.345472946512074
"NOP56",3481.18758247811,0.0523190073337004,0.304268189364137,0.171950302931888,0.863476599465293,0.912500522590571
"NOP56P1",24.2023696336737,-0.213205593946185,0.4707137330707,-0.452941095547263,0.650591157881489,NA
"NOP56P3",16.0301168633785,-0.219535590964456,0.491433961518085,-0.446724500452289,0.655073989633929,NA
"NOP58",1923.77328290252,-0.79971440327327,0.303311807149262,-2.63660821775964,0.00837394850522865,0.0408011402512794
"NOP9",616.346540834479,-0.508055439598649,0.3445988790374,-1.47433863110016,0.140390438807196,0.26821422637102
"NOS1AP",54.4253937527177,0.486126327037504,0.432247229213434,1.12464879861026,0.260737886419378,0.411512123919959
"NOS3",221.551372093763,-0.161596466190182,0.330798203074204,-0.488504667463181,0.625192420488344,0.740014246859574
"NOSIP",1617.68065141984,-0.595815570990536,0.300774160098186,-1.98094002089819,0.0475980002809132,0.127359898826366
"NOSTRIN",53.9264170653111,0.162853833979569,0.410396292061873,0.3968209195102,0.691499523075406,0.79226991001056
"NOTCH1",577.581886847786,1.49968473930811,0.311703230781886,4.81125824569175,1.49983074278629e-06,0.000234229664538064
"NOTCH2",1900.64889097284,-0.625664753524828,0.315180545184864,-1.98509953448382,0.0471333985890768,0.126671626932155
"NOTCH2NL",127.772594017652,0.116349031233958,0.369532834813957,0.314854379023003,0.752872221374295,0.83740547532493
"NOTCH3",287.21752852786,1.04281922356893,0.33915722386491,3.07473687773874,0.0021068833860169,0.0176691215725818
"NOTCH4",69.6333584101142,0.648755464358586,0.388266612166156,1.67090201431215,0.0947410335978695,0.205149421077835
"NOTUM",125.577430519096,0.186486662490086,0.360512938273664,0.517281469516983,0.604959687687937,0.724010206721013
"NOV",47.378567162613,-0.0457806987542395,0.456741039986102,-0.100233381164155,0.920159045114391,0.949521090389596
"NOVA2",17.0124628413589,0.885766519936664,0.489765052021718,1.80855395108384,0.0705203279818212,NA
"NOX5",14.1927545513411,0.328468914401676,0.494594226269114,0.664117971775417,0.50661480850188,NA
"NOXA1",86.6464337875291,0.579414541712816,0.372918213575286,1.55373087347433,0.120248625499719,0.240911122989582
"NPAP1",15.6406150363245,0.14343397373026,0.493145718115918,0.290855153884848,0.771162101154265,NA
"NPAS1",18.3783225278768,-0.145254507182128,0.483313252401275,-0.300539053006412,0.763766012390037,NA
"NPAS2",138.932755697437,0.130327917815319,0.398534970477375,0.327017520342592,0.743654633804057,0.830708412464651
"NPAT",522.361175707462,-0.921712066972433,0.321225408039752,-2.86936227304401,0.00411300412856111,0.0260356575062025
"NPC1",721.828248491268,-0.487987324079448,0.357666800490885,-1.36436293055353,0.172453368716043,0.30821790254635
"NPC2",757.223914206585,-0.700585798800368,0.312830383757258,-2.23950688672233,0.0251229537335345,0.0826630384151188
"NPDC1",368.14021358248,0.367963421502842,0.318545688811023,1.15513546228257,0.248034958196098,0.397206503324829
"NPEPL1",57.6654829241716,-0.636038898192042,0.414603718034248,-1.53408874673792,0.125007821382982,0.247464857107816
"NPEPPS",1167.41644772801,-0.533928171772242,0.318447855197606,-1.67665808721156,0.0936093609483109,0.203524868642457
"NPFFR1",35.0173557659669,0.568722354568682,0.444859632323421,1.27843102238418,0.201097491506085,0.342090127022705
"NPHP1",102.484100188251,-0.608837057416922,0.3803585874575,-1.60069228747189,0.109445090227753,0.226091226227455
"NPHP3",99.175008230426,-0.238605599658734,0.382203315866947,-0.624289716371267,0.532437336274441,0.665988721266897
"NPHP4",188.33563322205,0.221913980639426,0.349712399517025,0.634561373705659,0.525714526948023,0.66074199942059
"NPHS1",22.1116486117865,1.18600746210957,0.490056743790366,2.42014313064308,0.0155143991385206,NA
"NPIPA1",46.6483891206176,-0.189966570555524,0.415923682991155,-0.45673419986417,0.647862105887848,0.758049015754133
"NPIPB4",69.0708642309362,0.0645564564090516,0.397613685328052,0.162359744624457,0.871022569314036,0.917371085009914
"NPIPB5",110.933516266995,0.225695200868051,0.367012514316098,0.614952330136801,0.538586202244719,0.671384688595919
"NPLOC4",2775.84372979411,-0.494367530685946,0.312302077563166,-1.58297868058836,0.11342632371199,0.231997684308535
"NPM1",12342.67296504,-0.990304130022323,0.29680204924336,-3.33658117437839,0.000848156563594834,0.0109160733199954
"NPM2",69.8790872675786,-0.430161838144986,0.393212290466799,-1.09396844547845,0.273968817682897,0.425885491532796
"NPM3",1427.86625378378,-0.697147593235919,0.310282038012204,-2.24681904792858,0.0246515939188594,0.0816441458341137
"NPNT",164.385663519084,-0.598791725859308,0.36608055391663,-1.63568296500031,0.101905956533702,0.215063889151383
"NPR2",80.9466144920677,0.120408953806798,0.393079227079053,0.306322353133615,0.759359221380752,0.842446000953124
"NPRL2",321.630644581744,-0.286947485267113,0.314850781288368,-0.911376125836263,0.362097228378137,0.514366844881911
"NPRL3",95.3576533750532,1.67948336862091,0.375582709083364,4.47167382311024,7.76097396175831e-06,0.000794553502178281
"NPTN",893.369166784015,-0.791357554803533,0.316272672623351,-2.50213699539562,0.0123446146759336,0.0515270976336396
"NPTN-IT1",68.2204989437743,-0.790239219417198,0.428379027604364,-1.84471967228759,0.0650783276785047,0.157685437645581
"NPTXR",166.569128146879,1.2071239211836,0.341378217167516,3.53603089031091,0.000406187194735492,0.00742030415946179
"NPW",345.654729313776,0.762385707359788,0.315503551200995,2.41640927481701,0.0156744318561469,0.0603090504013703
"NQO1",5063.14914840674,-0.868036819268021,0.344378933560897,-2.52058629223476,0.011715950763323,0.0498287829542061
"NQO2",941.488036519275,-0.499029285671287,0.302178143543609,-1.65144070255786,0.0986486194497005,0.210408764269298
"NR1D1",440.473298869176,0.682241744275592,0.503741788368508,1.35434812046307,0.175625340709894,0.311892679674235
"NR1D2",2172.7375832939,-0.964905252158728,0.345771263719619,-2.79058832645259,0.00526123428245466,0.030486591050278
"NR1H2",721.604245932928,-0.237306421407683,0.307086590444791,-0.772767124295343,0.439660213115316,0.58598721169109
"NR1H3",158.920640617588,-0.698066805803866,0.345218450508167,-2.02210167149612,0.0431658493863983,0.11895215168454
"NR1I3",12.1610749688714,0.132158691218887,0.500078822205812,0.264275720847254,0.791567467369378,NA
"NR2C1",279.312100771251,-0.341641562681215,0.330072416657969,-1.03505032665372,0.300645408740962,0.451938620065355
"NR2C2",882.146093950559,-0.294200885268703,0.30244675286226,-0.972736134491374,0.330684461324066,0.482977327978558
"NR2C2AP",325.763183441766,-0.308301456139467,0.318212117598321,-0.968855172663902,0.332617454224361,0.484887396518961
"NR2F1",411.493131461654,0.0713072170185809,0.312585867894519,0.228120412157095,0.819552631813467,0.884331831331907
"NR2F1-AS1",208.58082700624,-0.186468273846541,0.347364816614415,-0.536808176671291,0.591400123035677,0.714027954182082
"NR2F2",304.350531415624,-0.00364997895995275,0.33162689617664,-0.0110062814627937,0.991218435246548,0.993701525110952
"NR2F2-AS1",36.6106838450429,0.13627009851272,0.464447161837934,0.293402801673854,0.76921428421339,0.849114454157171
"NR2F6",1489.45328290456,-0.280544030200219,0.294289541273024,-0.953292560063992,0.340441860030163,0.492176389652999
"NR3C1",656.770944934028,-0.946757429005276,0.362442776272518,-2.6121569830748,0.00899729296688459,0.0425163593114111
"NR3C2",48.5387384435448,-0.79726597699746,0.419494811567331,-1.90053834997073,0.0573625072111294,0.144802733559181
"NR4A1",325.194108992035,1.34981267640765,0.392967202115353,3.43492451568876,0.00059271890469201,0.00891933994534181
"NR4A2",208.08951056853,1.00559931846896,0.425881241941733,2.36122002904871,0.0182149197894276,0.0667029633467
"NR4A3",31.1612308576628,1.42491020191965,0.494645427643797,2.88066991482583,0.00396830991761408,NA
"NR5A2",34.676381295346,-0.348646578490877,0.441167719887808,-0.790281253078852,0.429363532651814,0.576516603089033
"NR6A1",234.671282730083,-0.360346176849998,0.337609456056091,-1.06734622027331,0.285815523845086,0.437398852576502
"NRARP",230.23433529086,1.59425276096023,0.333824327922618,4.77572371936231,1.79062094618371e-06,0.000269772845139159
"NRAS",1672.5312054386,-1.24448842938698,0.316740259262724,-3.92905035906636,8.528198027008e-05,0.00329026351505067
"NRAV",139.953438949902,-0.300599375954049,0.350226371081171,-0.858300233149435,0.390726700739307,0.541872008844224
"NRBF2",243.066455507741,-0.71538883320582,0.337843353341193,-2.11751637594994,0.0342160469683079,0.10166373491326
"NRBF2P5",16.423632996885,-0.697000321279939,0.497602765632788,-1.40071633322532,0.161298916495375,NA
"NRBP1",1325.24034936575,-0.905576229976733,0.304069964449943,-2.97818375982943,0.00289962082524635,0.0211926249736843
"NRBP2",245.260053293449,0.876399583198446,0.342587248572291,2.55817922835943,0.0105221845501706,0.0468848626824927
"NRD1",960.503169563905,-0.0731772297155656,0.304350176904408,-0.240437611897789,0.809991023144741,0.87711356691963
"NRDE2",429.576547767398,-0.31799217438332,0.308309733549856,-1.03140491453831,0.302350977177548,0.453863159504827
"NREP",63.993751232208,-0.469850108003603,0.406110612077366,-1.15695107202492,0.247292350940465,0.3963486666012
"NRF1",300.227841286268,-0.287996843695564,0.319786480204858,-0.900591055353782,0.367805792134303,0.519422251220984
"NRG1",24.9199352115537,-0.581063744673077,0.465028819922668,-1.24952200762461,0.211474209241652,NA
"NRG2",28.4666934512625,-0.159075690160261,0.464895118400323,-0.342175436704155,0.732218869415707,NA
"NRG4",27.3796537007316,-0.598338311354299,0.493825450324958,-1.21163927651069,0.225650492909048,NA
"NRGN",61.1904871544177,0.422127044009761,0.400892239343725,1.05296885941419,0.292355264548965,0.443411079075661
"NRIP1",963.913486255325,-0.897386891055737,0.362435077386655,-2.47599348696148,0.013286600196534,0.0539639080611526
"NRIP2",23.157746979523,0.0275853725228879,0.469265934751299,0.0587840933680974,0.953124078202885,NA
"NRIP3",15.5658253741575,0.360781468267867,0.495560096541289,0.728027681780484,0.466596641153265,NA
"NRL",19.0698297138522,-0.0249824750867468,0.481712537560989,-0.0518617912941154,0.958638819412903,NA
"NRM",96.7145044051406,0.116372836966372,0.369661325110699,0.314809337794595,0.752906421432806,0.83740547532493
"NRP1",654.298361849992,-0.391283559616658,0.454683506838024,-0.860562465389906,0.389479066047249,0.540848999155492
"NRP2",22.9789832253099,0.0402167083869561,0.468630474261849,0.0858175270191346,0.931611473332494,NA
"NRSN1",16.6477221423043,0.490325211245446,0.490123283521619,1.00041199373834,0.317111168088015,NA
"NRSN2",14.8080277189198,0.23245053208574,0.501653867444756,0.463368364465641,0.643100350579389,NA
"NRSN2-AS1",39.2834694364701,-0.553253512700244,0.483903725477193,-1.14331319138877,0.252908579986732,0.402378839024735
"NRTN",106.284648656494,-0.156158733023476,0.374885065061716,-0.416550958085696,0.677006887064648,0.780971858196964
"NSA2",793.332084686431,-0.834398221734356,0.308808092979219,-2.70199596676537,0.00689245984602402,0.0364429565599437
"NSD1",2484.53154853432,-0.63634370157177,0.320995507260944,-1.9824068785314,0.0474337203602188,0.12715851432551
"NSDHL",135.24315938173,-0.310627028806128,0.361004671828777,-0.86045154826544,0.389540180952741,0.540870818310832
"NSF",632.902476698379,-1.13541674240202,0.317618764797969,-3.57477853402091,0.000350524475914334,0.00686363369810239
"NSFL1C",548.343405145764,-0.171608578430602,0.326802513981162,-0.525114009497779,0.599503937722641,0.720597655948577
"NSL1",503.097965774517,-0.909480707691785,0.326939122528714,-2.78180445539034,0.00540576003491459,0.0309459825691177
"NSMAF",671.565230048965,-0.761052298116689,0.311701949605748,-2.44160262417125,0.0146222317399781,0.0575607504112655
"NSMCE1",463.889756401537,-0.827142425216677,0.309186007218457,-2.67522593489251,0.00746789038460889,0.0381315009032302
"NSMCE2",298.116495071009,-0.363498501201085,0.327842299343435,-1.10876022383035,0.26753363390367,0.419189491713006
"NSMCE4A",776.707431243889,-0.630509495058425,0.301568844611531,-2.090764700414,0.0365491618839284,0.106519928785978
"NSMF",1194.44339502249,-0.0623529401343158,0.313174598843925,-0.199099608858732,0.842184827189457,0.898676685025264
"NSRP1",212.400569767743,-0.346035287166144,0.342568254062341,-1.0101207075165,0.31243746233158,0.464592910197191
"NSUN2",1295.25403067316,-0.529580856229641,0.307994413618602,-1.71944955107347,0.0855325462383471,0.191290567084924
"NSUN3",165.869751867945,-0.698649189311975,0.361147776589554,-1.93452440967397,0.0530486838413529,0.136880707299298
"NSUN4",478.036984307526,-0.527329562006884,0.326671860536307,-1.6142485035018,0.106473535095554,0.221947700080639
"NSUN5",527.84903079362,-0.522946977253436,0.312262159411618,-1.67470492818855,0.0939921400365467,0.204079916125469
"NSUN5P1",198.414125738544,0.25927544876298,0.341875513716428,0.758391397922808,0.448216706000672,0.593022330513958
"NSUN6",195.251172823444,-0.352564493889097,0.362525226093881,-0.972524030087206,0.330789916146171,0.483021170600669
"NT5C",471.145874654811,-0.452224056528461,0.306231050683387,-1.47674135434429,0.139744982284478,0.267489857472583
"NT5C2",515.633617116575,-0.833590592315133,0.367373717378737,-2.26905342674734,0.0232650770907954,0.0784843965389236
"NT5C3A",369.925092023718,-1.12071452121421,0.331124993078718,-3.38456638622801,0.00071290777163898,0.00989040570749827
"NT5C3B",1134.28232292228,-0.662580241209922,0.309324109265358,-2.14202586013597,0.0321914011295019,0.0976185372636517
"NT5DC1",334.533975642413,-0.888654504637627,0.361962827153978,-2.45509880565607,0.0140845869978381,0.0563630291902771
"NT5DC2",780.523216547537,-0.191981415551688,0.329539887360772,-0.582574137198487,0.560180020040582,0.68884821746108
"NT5DC3",516.393250774997,-0.614503582628059,0.324443145694583,-1.8940254734385,0.0582216287639527,0.146423051443672
"NT5E",3902.23083610477,-0.524119913417844,0.466812270621143,-1.12276378836496,0.261537828482765,0.412520437436912
"NT5M",69.8066189684903,-0.850895691490763,0.393297047629036,-2.16349371707804,0.0305032264536541,0.094401410403264
"NTAN1",205.979573458017,-0.301469601706219,0.351145197632166,-0.858532606281052,0.390598433784367,0.541752793571169
"NTAN1P2",21.2470840348629,-0.213051349093125,0.481408174080217,-0.442558644751271,0.658085003058855,NA
"NTF4",15.5059429072673,-0.216344942567775,0.494402826295104,-0.437588401726978,0.661684680355502,NA
"NTHL1",287.726436151017,-0.379586970294832,0.372123787250773,-1.02005564626544,0.307702070479341,0.459681805053481
"NTMT1",368.236821033172,-0.294942115869373,0.311899560011248,-0.945631715090384,0.34433646213457,0.496040965577616
"NTN1",93.5405652869745,-0.0750089842672663,0.387848850549186,-0.193397464401545,0.846647701065514,0.901860793532272
"NTN3",21.6971300200382,0.686229350959749,0.47402033017452,1.44767915483097,0.147706802348562,NA
"NTN4",51.7090116928342,-0.52559351565341,0.459538446736927,-1.14374220347726,0.252730565319132,0.402226321065313
"NTNG2",20.9073104319669,0.277959648408105,0.478087416371828,0.58139921464054,0.560971426649725,NA
"NTPCR",354.553653686031,-0.514788951654685,0.323997157962801,-1.58886872616886,0.112090033097423,0.230036051898333
"NTRK1",10.7800216063865,0.194591076398164,0.503428710901945,0.386531542965704,0.699103046415648,NA
"NTRK3",12.5273159590992,0.205301949763455,0.501200663004518,0.409620267724195,0.682084526894231,NA
"NTSR1",4421.93452787261,0.118824982815524,0.503312700554873,0.236085802493215,0.813366090550459,0.879726871249086
"NUAK1",339.139640090759,-0.34864466887712,0.374016580671276,-0.932163671063407,0.351251947018185,0.503541076179881
"NUAK2",442.515188604516,3.44353572967662,0.340734697957463,10.1062079979495,5.18525409108971e-24,8.30029548631186e-21
"NUB1",618.647038016409,-1.13278850734859,0.318575339926322,-3.55579470655378,0.000376838258706574,0.00713452575806498
"NUBP1",135.524866489207,-0.610621435034958,0.377043287060533,-1.61949955347415,0.105339822487275,0.22024192110564
"NUBP2",1170.44915155651,-0.488863034746489,0.310899156454626,-1.57241672933852,0.115853936987352,0.235258933221612
"NUBPL",187.26776178727,-0.556785109681864,0.3382636492742,-1.64600929149951,0.0997618460715919,0.211735414020077
"NUCB1",677.637296355296,-0.269624873447506,0.306660124516048,-0.879230300558351,0.379276418453346,0.530647199247629
"NUCB2",303.156305268606,-0.64304087511735,0.348129737379735,-1.84712998078624,0.064728304273554,0.15699701954527
"NUCKS1",5841.23198835267,-1.2742232373181,0.30608345240865,-4.16299289390165,3.14103146618562e-05,0.00191343808040631
"NUDC",948.67948456771,-0.0927234592400887,0.312661049300984,-0.296562233918777,0.766800747308916,0.847910402386493
"NUDCD1",878.138057728223,-1.16214636389715,0.310005442929589,-3.74879341767268,0.000177687369501162,0.00475044771154881
"NUDCD2",583.375260998659,-0.532571405769565,0.307688972536928,-1.73087583015555,0.0834739133247482,0.188132160161338
"NUDCD3",1139.11715991383,-0.717680618151971,0.303588448778661,-2.36399184830387,0.0180792103863164,0.0664149076899508
"NUDT1",230.523799705429,-0.213542277362809,0.378394871113634,-0.564337134735322,0.572524713557477,0.69812906892183
"NUDT12",342.955673796676,-1.26596975003383,0.319134944608896,-3.96687912564789,7.28198998628218e-05,0.00297933430556963
"NUDT13",42.5597275968549,-0.354474450993917,0.429724988612276,-0.824886754057828,0.409435887168474,0.558598023207739
"NUDT14",170.306893324324,-0.231951073203764,0.383528932581303,-0.604781161208989,0.545324412565433,0.676885182447701
